state_vector_id,image_name,page_number,mission,camera,orbit_number,data_origin,utc_time,utc_time_str,cte_time,x1950_x,x1950_y,x1950_z,x1950_xdot,x1950_ydot,x1950_zdot,selenographic_x,selenographic_y,selenographic_z,selenographic_xdot,selenographic_ydot,selenographic_zdot,sigma_x,sigma_y,sigma_z,sigma_xdot,sigma_ydot,sigma_zdot,nadir_point,camera_axis_intersect,spacecraft_radius,mean_altitude_rate,spacecraft_altitude,phi,sigma_phi,kappa,sigma_kappa,omega,sigma_omega,x_tilt,sigma_x_tilt,y_tilt,sigma_y_tilt,heading,sigma_heading,laser_spacecraft_altitude,laser_slant_range,selenographic_cos_x,selenographic_cos_y,selenographic_cos_z,selenographic_magnitude,selenocentric_matrix_tl,selenocentric_matrix_tm,selenocentric_matrix_tr,selenocentric_matrix_ml,selenocentric_matrix_mm,selenocentric_matrix_mr,selenocentric_matrix_bl,selenocentric_matrix_bm,selenocentric_matrix_br,local_horizontal_matrix_tl,local_horizontal_matrix_tm,local_horizontal_matrix_tr,local_horizontal_matrix_ml,local_horizontal_matrix_mm,local_horizontal_matrix_mr,local_horizontal_matrix_bl,local_horizontal_matrix_bm,local_horizontal_matrix_br,photo_footprint1,photo_footprint2,photo_footprint3,photo_footprint4,right_ascension,declination,file_catalog_id,inner_photo_footprint1,inner_photo_footprint2,inner_photo_footprint3,inner_photo_footprint4
22226,AS16-P-5178,5178,AS16,P,47,4/72,1972-04-23 15:18:36.31,1972-4-23T15:18:36.31,6-21:24:36.95,1508.3,1030.54,318.82,0.92,-1.1,-0.76,880.45,1630.61,-67.46,1.41,-0.76,-0.26,,,,,,,"(-2.08,60.81)","(60.81,-2.21)",1854.36,0.01,116.27,12.25,0,170.97,0,0.03,0,0.03,0,-12.25,0,-99.04,0,0,0,-0.28,-0.96,0,119.16,0.72,-0.55,-0.42,-0.14,0.48,-0.87,0.68,0.69,0.27,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.03,0.98,"(3.468,60.247)","(-7.776,62.039)","(-8.204,61.262)","(3.637,59.38)",,,169821,"(0.551,60.739)","(-4.861,61.599)","(-5.108,60.85)","(0.556,59.952)"
22227,AS16-P-5179,5179,AS16,P,47,4/72,1972-04-23 15:18:42.96,1972-4-23T15:18:42.96,6-21:24:43.6,1514.39,1023.22,313.74,0.91,-1.1,-0.76,889.83,1625.48,-69.17,1.4,-0.77,-0.26,,,,,,,"(-2.14,62.16)","(62.16,-2)",1854.4,0.01,116.31,-12.74,0,170.98,0,0,0,0,0,12.74,0,-99.03,0,0,0,-0.66,-0.75,0.07,119.45,0.37,-0.79,-0.5,-0.14,0.48,-0.87,0.92,0.39,0.06,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(4.02,61.708)","(-7.866,63.614)","(-7.686,62.734)","(3.577,60.934)",,,169822,"(0.905,62.119)","(-4.777,63.027)","(-4.769,62.234)","(0.651,61.37)"
22228,AS16-P-5180,5180,AS16,P,47,4/72,1972-04-23 15:18:48.1,1972-4-23T15:18:48.1,6-21:24:48.74,1519.06,1017.53,309.81,0.91,-1.11,-0.77,897.06,1621.48,-70.5,1.4,-0.78,-0.26,,,,,,,"(-2.18,60.22)","(60.22,-2.31)",1854.43,0.01,116.34,12.27,0,170.97,0,-0.03,0,-0.03,0,-12.27,0,-99.02,0,0,0,-0.29,-0.96,0,119.24,0.72,-0.55,-0.42,-0.14,0.48,-0.87,0.68,0.68,0.26,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.03,0.98,"(3.362,59.662)","(-7.891,61.453)","(-8.321,60.674)","(3.531,58.796)",,,169827,"(0.452,60.152)","(-4.964,61.012)","(-5.212,60.262)","(0.457,59.365)"
22229,AS16-P-5181,5181,AS16,P,47,4/72,1972-04-23 15:18:54.24,1972-4-23T15:18:54.24,6-21:24:54.87,1524.6,1010.71,305.1,0.9,-1.11,-0.77,905.67,1616.66,-72.08,1.4,-0.79,-0.26,,,,,,,"(-2.23,61.6)","(61.6,-2.1)",1854.46,0.01,116.37,-12.72,0,170.97,0,-0.07,0,-0.07,0,12.72,0,-99.05,0,0,0,-0.67,-0.74,0.07,119.5,0.36,-0.79,-0.5,-0.14,0.48,-0.87,0.92,0.38,0.06,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(3.916,61.145)","(-7.974,63.06)","(-7.794,62.177)","(3.474,60.171)",,,169824,"(0.81,61.557)","(-4.875,62.469)","(-4.866,61.674)","(0.556,60.808)"
22230,AS16-P-5182,5182,AS16,P,47,4/72,1972-04-23 15:19:00.92,1972-4-23T15:19:00.92,6-21:25:1.56,1530.58,1003.25,299.96,0.89,-1.12,-0.77,915.02,1661.35,-73.8,1.39,-0.8,-0.26,,,,,,,"(-2.28,59.58)","(59.58,-2.42)",1854.5,0.01,116.41,12.29,0,170.96,0,-0.11,0,-0.11,0,-12.29,0,-99.01,0,0,0,-0.3,-0.95,0,119.33,0.71,-0.56,-0.43,-0.14,0.48,-0.87,0.69,0.67,0.26,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.04,0.98,"(3.245,59.026)","(-8.016,60.817)","(-8.449,60.035)","(3.414,58.161)",,,169832,"(0.343,59.514)","(-5.076,60.374)","(-5.325,59.622)","(0.348,58.728)"
22231,AS16-P-5183,5183,AS16,P,47,4/72,1972-04-23 15:19:07.81,1972-4-23T15:19:07.81,6-21:25:8.45,1536.69,995.53,294.66,0.88,-1.12,-0.77,924.62,1605.82,-75.57,1.39,-0.8,-0.26,,,,,,,"(-2.34,60.92)","(60.92,-2.21)",1854.54,0.01,116.45,-12.69,0,170.97,0,-0.14,0,-0.14,0,12.69,0,-99.06,0,0,0,-0.67,-0.74,0.07,119.56,0.35,-0.8,-0.5,-0.14,0.48,-0.87,0.93,0.37,0.05,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(3.791,60.469)","(-8.104,62.391)","(-7.923,61.505)","(3.352,59.698)",,,169829,"(0.695,60.88)","(-4.992,61.796)","(-4.984,60.999)","(0.441,60.132)"
22232,AS16-P-5184,5184,AS16,P,47,4/72,1972-04-23 15:19:14.66,1972-4-23T15:19:14.66,6-21:25:15.3,1542.7,987.82,289.37,0.87,-1.13,-0.77,934.13,1600.27,-77.32,1.38,-0.81,-0.26,,,,,,,"(-2.39,58.9)","(58.9,-2.53)",1854.57,0.01,116.48,12.33,0,170.98,0,-0.17,0,-0.17,0,-12.33,0,-98.98,0,0,0,-0.31,-0.95,0,119.43,0.7,-0.57,-0.43,-0.14,0.48,-0.87,0.7,0.67,0.26,-0.96,-0.15,0.21,0.16,-0.99,0,0.21,0.04,0.98,"(3.125,58.344)","(-8.146,60.131)","(-8.583,59.347)","(3.294,57.481)",,,169835,"(0.229,58.53)","(-5.194,59.688)","(-5.444,58.935)","(0.235,58.043)"
22233,AS16-P-5185,5185,AS16,P,47,4/72,1972-04-23 15:19:21.76,1972-4-23T15:19:21.76,6-21:25:22.4,1548.88,979.78,283.88,0.87,-1.13,-0.77,943.95,1594.45,-79.14,1.38,-0.82,-0.26,,,,,,,"(-2.45,60.23)","(60.23,-2.32)",1854.61,0.01,116.52,-12.67,0,170.97,0,-0.22,0,-0.22,0,12.67,0,-99.08,0,0,0,-0.68,-0.73,0.07,119.63,0.33,-0.8,-0.5,-0.14,0.48,-0.87,0.93,0.36,0.05,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(3.662,59.772)","(-8.239,61.705)","(-8.056,60.816)","(3.226,59.004)",,,169836,"(0.577,60.186)","(-5.112,61.105)","(-5.104,60.307)","(0.324,59.438)"
22234,AS16-P-5186,5186,AS16,P,47,4/72,1972-04-23 15:19:28.7,1972-4-23T15:19:28.7,6-21:25:29.34,1554.86,971.89,278.51,0.86,-1.14,-0.78,953.52,1588.71,-80.92,1.37,-0.83,-0.26,,,,,,,"(-2.5,58.2)","(58.2,-2.65)",1854.65,0.01,116.56,12.33,0,170.96,0,-0.28,0,-0.28,0,-12.33,0,-98.98,0,0,0,-0.32,-0.95,0,119.5,0.69,-0.58,-0.43,-0.14,0.48,-0.86,0.71,0.66,0.25,-0.96,-0.15,0.21,0.16,-0.99,0,0.21,0.04,0.98,"(2.994,57.648)","(-8.286,59.438)","(-8.726,58.651)","(3.161,56.787)",,,169837,"(0.109,58.132)","(-5.318,58.992)","(-5.569,58.237)","(0.114,57.347)"
22235,AS16-P-5187,5187,AS16,P,47,4/72,1972-04-23 15:19:35.68,1972-4-23T15:19:35.68,6-21:25:36.31,1560.81,963.92,273.09,0.85,-1.14,-0.78,963.1,1582.87,-82.7,1.37,-0.84,-0.25,,,,,,,"(-2.56,59.54)","(59.54,-2.44)",1854.69,0.01,116.6,-12.66,0,170.96,0,-0.31,0,-0.31,0,12.66,0,-99.11,0,0,0,-0.69,-0.72,0.07,119.71,0.32,-0.8,-0.5,-0.14,0.48,-0.86,0.94,0.35,0.04,-0.96,-0.15,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(3.532,59.08)","(-8.375,61.023)","(-8.192,60.13)","(3.098,58.312)",,,169830,"(0.459,59.493)","(-5.233,60.417)","(-5.225,59.618)","(0.207,58.746)"
22236,AS16-P-5188,5188,AS16,P,47,4/72,1972-04-23 15:19:42.67,1972-4-23T15:19:42.67,6-21:25:43.31,1566.72,955.9,267.66,0.84,-1.15,-0.78,972.66,1576.96,-84.48,1.36,-0.85,-0.25,,,,,,,"(-2.61,57.5)","(57.5,-2.76)",1854.72,0.01,116.63,12.35,0,170.96,0,-0.33,0,-0.33,0,-12.35,0,-98.96,0,0,0,-0.33,-0.94,0.01,119.59,0.68,-0.58,-0.44,-0.14,0.48,-0.86,0.72,0.65,0.25,-0.96,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(2.874,56.955)","(-8.415,58.743)","(-8.858,57.954)","(3.041,56.095)",,,169831,"(-0.005,57.437)","(-5.436,58.296)","(-5.688,57.54)","(0.001,56.651)"
22237,AS16-P-5189,5189,AS16,P,47,4/72,1972-04-23 15:19:49.7,1972-4-23T15:19:49.7,6-21:25:50.34,1572.6,947.8,262.18,0.83,-1.16,-0.78,982.24,1570.95,-86.26,1.36,-0.86,-0.25,,,,,,,"(-2.67,58.84)","(58.84,-2.55)",1854.76,0.01,116.67,-12.64,0,170.96,0,-0.36,0,-0.36,0,12.64,0,-99.12,0,0,0,-0.7,-0.71,0.07,119.77,0.31,-0.81,-0.5,-0.14,0.48,-0.86,0.94,0.34,0.04,-0.96,-0.15,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(3.413,58.381)","(-8.501,60.33)","(-8.317,59.436)","(2.98,57.614)",,,169838,"(0.345,58.795)","(-5.35,59.721)","(-5.342,58.921)","(0.093,58.048)"
22238,AS16-P-5190,5190,AS16,P,47,4/72,1972-04-23 15:19:56.46,1972-4-23T15:19:56.46,6-21:25:57.1,1578.21,939.96,256.9,0.82,-1.16,-0.78,991.43,1565.12,-87.98,1.35,-0.86,-0.25,,,,,,,"(-2.72,56.82)","(56.82,-2.88)",1854.8,0.01,116.71,12.36,0,170.95,0,-0.39,0,-0.39,0,-12.36,0,-98.96,0,0,0,-0.35,-0.94,0.01,119.67,0.68,-0.59,-0.44,-0.14,0.48,-0.86,0.72,0.65,0.24,-0.96,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(2.756,56.269)","(-8.541,58.059)","(-8.987,57.268)","(2.923,55.41)",,,169834,"(-0.117,56.751)","(-5.552,57.611)","(-5.805,56.853)","(-0.112,55.965)"
22239,AS16-P-5191,5191,AS16,P,47,4/72,1972-04-23 15:20:02.7,1972-4-23T15:20:02.7,6-21:26:3.34,1583.33,932.71,252.02,0.82,-1.16,-0.78,999.87,1559.69,-89.56,1.35,-0.87,-0.25,,,,,,,"(-2.77,58.2)","(58.2,-2.66)",1854.83,0.01,116.74,-12.63,0,170.95,0,-0.41,0,-0.41,0,12.63,0,-99.14,0,0,0,-0.71,-0.7,0.07,119.84,0.3,-0.81,-0.5,-0.14,0.48,-0.86,0.94,0.33,0.03,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(3.3,57.733)","(-8.621,59.692)","(-8.436,58.794)","(2.868,56.967)",,,169833,"(0.239,58.147)","(-5.459,59.078)","(-5.451,58.276)","(-0.013,57.4)"
22240,AS16-P-5192,5192,AS16,P,47,4/72,1972-04-23 15:20:09.4,1972-4-23T15:20:09.4,6-21:26:10.03,1588.77,924.9,246.78,0.81,-1.17,-0.78,1008.89,1553.82,-91.25,1.34,-0.88,-0.25,,,,,,,"(-2.82,56.17)","(56.17,-2.98)",1854.87,0.01,116.78,12.37,0,170.95,0,-0.44,0,-0.44,0,-12.36,0,-98.96,0,0,0,-0.36,-0.93,0.01,119.75,0.67,-0.6,-0.44,-0.14,0.48,-0.86,0.73,0.64,0.24,-0.96,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(2.648,55.627)","(-8.658,57.418)","(-9.105,56.624)","(2.814,54.768)",,,169880,"(-0.222,56.108)","(-5.66,56.968)","(-5.913,56.209)","(-0.217,55.322)"
22241,AS16-P-5193,5193,AS16,P,47,4/72,1972-04-23 15:20:16.31,1972-4-23T15:20:16.31,6-21:26:16.95,1594.33,916.8,241.36,0.8,-1.17,-0.78,1018.17,1547.69,-93,1.34,-0.89,-0.25,,,,,,,"(-2.87,57.52)","(57.52,-2.77)",1854.9,0.01,116.81,-12.64,0,170.96,0,-0.46,0,-0.46,0,12.64,0,-99.14,0,0,0,-0.72,-0.69,0.08,119.92,0.29,-0.81,-0.5,-0.14,0.48,-0.86,0.95,0.32,0.03,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(3.186,57.058)","(-8.744,59.021)","(-8.558,58.121)","(2.755,56.293)",,,169886,"(0.13,57.472)","(-5.572,58.405)","(-5.564,57.602)","(-0.122,56.725)"
22242,AS16-P-5194,5194,AS16,P,47,4/72,1972-04-23 15:20:23.33,1972-4-23T15:20:23.33,6-21:26:23.97,1599.91,908.55,235.85,0.79,-1.18,-0.79,1027.55,1541.41,-94.77,1.33,-0.9,-0.25,,,,,,,"(-2.93,55.48)","(55.48,-3.09)",1854.94,0.01,116.85,12.36,0,170.96,0,-0.48,0,-0.48,0,-12.36,0,-98.93,0,0,0,-0.37,-0.93,0.01,119.82,0.66,-0.61,-0.45,-0.14,0.49,-0.86,0.74,0.63,0.24,-0.96,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(2.533,54.937)","(-8.782,56.726)","(-9.23,55.93)","(2.698,54.08)",,,169839,"(-0.333,55.416)","(-5.775,56.275)","(-6.029,55.515)","(-0.328,54.631)"
22243,AS16-P-5195,5195,AS16,P,47,4/72,1972-04-23 15:20:30.33,1972-4-23T15:20:30.33,6-21:26:30.97,1605.43,900.27,230.34,0.78,-1.18,-0.79,1036.88,1535.09,-96.53,1.32,-0.9,-0.25,,,,,,,"(-2.98,56.82)","(56.82,-2.88)",1854.97,0.01,116.88,-12.65,0,170.96,0,-0.5,0,-0.5,0,12.65,0,-99.15,0,0,0,-0.72,-0.68,0.08,120,0.28,-0.82,-0.5,-0.14,0.49,-0.86,0.95,0.31,0.02,-0.96,-0.16,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(3.07,56.361)","(-8.87,58.33)","(-8.682,57.428)","(2.639,55.596)",,,169846,"(0.018,56.775)","(-5.688,57.71)","(-5.679,56.906)","(-0.234,56.029)"
22244,AS16-P-5196,5196,AS16,P,47,4/72,1972-04-23 15:20:37.17,1972-4-23T15:20:37.17,6-21:26:37.81,1610.75,892.16,224.95,0.77,-1.19,-0.79,1045.94,1528.86,-98.24,1.32,-0.91,-0.25,,,,,,,"(-3.04,54.79)","(54.79,-3.2)",1855.01,0.01,116.92,12.35,0,170.97,0,-0.45,0,-0.45,0,-12.35,0,-98.93,0,0,0,-0.38,-0.93,0.01,119.88,0.65,-0.61,-0.45,-0.14,0.49,-0.86,0.75,0.62,0.23,-0.97,-0.15,0.21,0.16,-0.99,0.01,0.21,0.04,0.98,"(2.436,54.248)","(-8.885,56.036)","(-9.332,55.24)","(2.602,53.39)",,,169845,"(-0.435,54.728)","(-5.881,55.586)","(-6.134,54.826)","(-0.43,53.941)"
22245,AS16-P-5197,5197,AS16,P,47,4/72,1972-04-23 15:20:44.17,1972-4-23T15:20:44.17,6-21:26:44.81,1616.14,883.82,219.43,0.77,-1.19,-0.79,1055.18,1522.43,-100,1.31,-0.92,-0.25,,,,,,,"(-3.09,56.14)","(56.14,-2.97)",1855.05,0.01,116.96,-12.68,0,170.98,0,-0.32,0,-0.32,0,12.68,0,-99.09,0,0,0,-0.73,-0.68,0.08,120.08,0.27,-0.82,-0.5,-0.14,0.48,-0.86,0.95,0.3,0.01,-0.96,-0.15,-0.22,0.16,-0.99,0.01,-0.22,-0.03,0.98,"(3.017,55.678)","(-8.933,57.628)","(-8.748,56.73)","(2.581,54.908)",,,169840,"(-0.067,56.091)","(-5.778,57.018)","(-5.769,56.215)","(-0.32,55.341)"
22246,AS16-P-5198,5198,AS16,P,47,4/72,1972-04-23 15:20:51.19,1972-4-23T15:20:51.19,6-21:26:51.83,1621.49,875.42,213.87,0.76,-1.2,-0.79,1064.42,1515.91,-101.75,1.31,-0.93,-0.25,,,,,,,"(-3.14,54.09)","(54.09,-3.29)",1855.08,0.01,116.99,12.3,0,171,0,-0.18,0,-0.18,0,-12.3,0,-98.96,0,0,0,-0.39,-0.92,0.02,119.93,0.64,-0.62,-0.45,-0.14,0.48,-0.86,0.76,0.62,0.22,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.04,0.98,"(2.396,53.541)","(-8.928,55.332)","(-9.366,54.543)","(2.566,52.675)",,,169842,"(-0.513,54.028)","(-5.961,54.887)","(-6.212,54.13)","(-0.507,53.238)"
22247,AS16-P-5199,5199,AS16,P,47,4/72,1972-04-23 15:20:58.18,1972-4-23T15:20:58.18,6-21:26:58.82,1626.75,867.03,208.34,0.75,-1.2,-0.79,1073.56,1509.38,-103.49,1.3,-0.94,-0.25,,,,,,,"(-3.2,55.44)","(55.44,-3.06)",1855.12,0.01,117.03,-12.72,0,171.02,0,-0.04,0,-0.04,0,12.72,0,-98.99,0,0,0,-0.74,-0.67,0.09,120.18,0.25,-0.83,-0.5,-0.15,0.48,-0.86,0.96,0.29,0,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.03,0.98,"(2.992,54.989)","(-8.973,56.908)","(-8.792,56.019)","(2.547,54.211)",,,169847,"(-0.147,55.4)","(-5.858,56.214)","(-5.85,55.513)","(-0.396,54.646)"
22248,AS16-P-5200,5200,AS16,P,47,4/72,1972-04-23 15:21:05.09,1972-4-23T15:21:05.09,6-21:27:5.73,1631.89,858.7,202.86,0.74,-1.21,-0.79,1082.57,1502.85,-105.21,1.3,-0.94,-0.25,,,,,,,"(-3.25,53.4)","(53.4,-3.38)",1855.15,0,117.06,12.26,0,171.04,0,0.09,0,0.09,0,-12.26,0,-98.98,0,0,0,-0.4,-0.92,0.02,119.98,0.63,-0.63,-0.46,-0.15,0.48,-0.86,0.76,0.61,0.21,-0.97,-0.15,0.21,0.16,-0.99,0,0.21,0.03,0.98,"(2.359,52.842)","(-8.971,54.634)","(-9.401,53.85)","(2.533,51.967)",,,169849,"(-0.59,53.334)","(-6.04,54.194)","(-6.288,53.439)","(-0.583,52.541)"
22249,AS16-P-5201,5201,AS16,P,47,4/72,1972-04-23 15:21:12.03,1972-4-23T15:21:12.03,6-21:27:12.67,1636.99,850.31,197.36,0.73,-1.21,-0.79,1091.57,1496.25,-106.94,1.29,-0.95,-0.25,,,,,,,"(-3.3,54.75)","(54.75,-3.15)",1855.19,0,117.1,-12.77,0,171.06,0,0.23,0,0.23,0,12.77,0,-98.89,0,0,0,-0.75,-0.66,0.09,120.27,0.24,-0.83,-0.5,-0.15,0.48,-0.86,0.96,0.28,-0.01,-0.96,-0.15,-0.22,0.16,-0.99,0,-0.22,-0.04,0.98,"(2.966,54.307)","(-9.017,56.198)","(-8.838,55.315)","(2.513,53.522)",,,169850,"(-0.214,54.716)","(-5.939,55.618)","(-5.93,54.82)","(-0.471,53.959)"
22250,AS16-P-5202,5202,AS16,P,47,4/72,1972-04-23 15:21:19.03,1972-4-23T15:21:19.03,6-21:27:19.67,1642.08,841.81,191.79,0.72,-1.22,-0.8,1100.61,1489.53,-108.67,1.28,-0.96,-0.25,,,,,,,"(-3.36,52.71)","(52.71,-3.46)",1855.22,0,117.13,12.21,0,171.1,0,0.41,0,0.41,0,-12.21,0,-98.98,0,0,0,-0.41,-0.91,0.03,120.03,0.62,-0.64,-0.46,-0.15,0.48,-0.87,0.77,0.61,0.2,-0.97,-0.15,0.21,0.15,-0.99,-0.01,0.21,0.03,0.98,"(2.334,52.14)","(-9.005,53.93)","(-9.424,53.153)","(2.514,51.255)",,,169851,"(-0.661,52.639)","(-6.115,53.497)","(-6.36,52.744)","(-0.653,51.842)"
22251,AS16-P-5203,5203,AS16,P,47,4/72,1972-04-23 15:21:26.1,1972-4-23T15:21:26.1,6-21:27:26.74,1647.15,833.19,186.17,0.71,-1.22,-0.8,1109.69,1482.69,-110.41,1.28,-0.97,-0.25,,,,,,,"(-3.41,54.05)","(54.05,-3.25)",1855.25,0,117.16,-12.8,0,171.13,0,0.46,0,0.46,0,12.8,0,-98.77,0,0,0,-0.76,-0.65,0.1,120.37,0.23,-0.83,-0.5,-0.15,0.48,-0.87,0.96,0.27,-0.02,-0.96,-0.15,-0.22,0.15,-0.99,-0.01,-0.22,-0.04,0.98,"(2.927,53.618)","(-9.076,55.477)","(-8.899,54.6)","(2.466,52.825)",,,169843,"(-0.294,54.024)","(-6.027,54.911)","(-6.017,54.114)","(-0.552,53.263)"
22252,AS16-P-5204,5204,AS16,P,63,4/72,1972-04-24 22:56:41.03,1972-4-24T22:56:41.03,8-5:2:41.67,1199.51,1321.17,488.53,1.21,-0.83,-0.7,969.66,1575.38,-29.96,1.37,-0.83,-0.3,,,,,,,"(-0.93,57.63)","(57.63,-1.07)",1850.13,0.01,112.04,11.83,0,169.44,0,0.04,0,0.04,0,-11.83,0,-100.57,0,0,0,-0.34,-0.94,-0.02,114.63,0.86,-0.36,-0.37,-0.17,0.48,-0.86,0.48,0.8,0.35,-0.96,-0.18,0.2,0.18,-0.98,0,0.2,0.04,0.98,"(4.37,56.942)","(-6.371,58.95)","(-6.787,58.22)","(4.497,56.11)",,,169864,"(1.59,57.486)","(-3.593,58.453)","(-3.845,57.742)","(1.569,56.732)"
22253,AS16-P-5205,5205,AS16,P,63,4/72,1972-04-24 22:56:47.58,1972-4-24T22:56:47.58,8-5:2:48.23,1207.44,1315.73,483.94,1.21,-0.83,-0.7,978.62,1569.88,-31.91,1.36,-0.84,-0.3,,,,,,,"(-0.99,58.91)","(58.91,-0.83)",1850.2,0.01,112.11,-13.1,0,169.48,0,0.05,0,0.05,0,13.1,0,-100.51,0,0,0,-0.7,-0.71,0.06,115.31,0.57,-0.67,-0.48,-0.17,0.48,-0.86,0.8,0.58,0.16,-0.96,-0.18,-0.23,0.18,-0.98,0,-0.22,-0.04,0.97,"(4.969,58.322)","(-6.427,60.445)","(-6.271,59.596)","(4.516,57.586)",,,169857,"(1.979,58.796)","(-3.482,59.811)","(-3.491,59.046)","(1.711,58.079)"
22254,AS16-P-5206,5206,AS16,P,63,4/72,1972-04-24 22:56:54.23,1972-4-24T22:56:54.23,8-5:2:54.87,1215.45,1310.16,479.27,1.2,-0.84,-0.7,987.68,1564.25,-33.88,1.36,-0.85,-0.3,,,,,,,"(-1.05,56.96)","(56.96,-1.19)",1850.28,0.01,112.19,11.97,0,169.52,0,0.05,0,0.05,0,-11.97,0,-100.49,0,0,0,-0.35,-0.94,-0.02,114.85,0.85,-0.36,-0.37,-0.17,0.47,-0.86,0.49,0.8,0.34,-0.96,-0.18,0.21,0.18,-0.98,0,0.2,0.037,0.98,"(4.261,56.281)","(-6.502,58.277)","(-6.502,58.277)","(4.393,55.446)",,,169858,"(1.473,56.823)","(-3.719,57.784)","(-3.972,57.071)","(1.455,56.067)"
22255,AS16-P-5207,5207,AS16,P,63,4/72,1972-04-24 22:57:00.83,1972-4-24T22:57:00.83,8-5:3:1.47,1223.36,1304.59,474.61,1.2,-0.85,-0.71,996.64,1558.6,-35.84,1.35,-0.86,-0.3,,,,,,,"(-1.11,58.24)","(58.24,-0.95)",1850.36,0.01,112.27,-12.95,0,169.56,0,0.06,0,0.06,0,12.95,0,-100.42,0,0,0,-0.71,-0.7,0.06,115.39,0.56,-0.67,-0.48,-0.17,0.47,-0.86,0.81,0.57,0.15,-0.96,-0.18,-0.22,0.18,-0.98,0,-0.22,-0.04,0.97,"(4.85,57.662)","(-6.554,59.769)","(-6.4,58.921)","(4.401,56.925)",,,169852,"(1.857,58.133)","(-3.608,59.141)","(-3.617,58.375)","(1.592,57.415)"
22256,AS16-P-5208,5208,AS16,P,63,4/72,1972-04-24 22:57:07.41,1972-4-24T22:57:07.41,8-5:3:8.05,1231.2,1298.99,469.95,1.18,-0.86,-0.71,1005.53,1552.92,-37.79,1.35,-0.86,-0.3,,,,,,,"(-1.17,56.29)","(56.29,-1.31)",1850.43,0.01,112.34,12.14,0,169.58,0,0.06,0,0.06,0,-12.14,0,-100.43,0,0,0,-0.36,-0.93,-0.02,115.08,0.85,-0.37,-0.37,-0.17,0.47,-0.86,0.5,0.8,0.34,-0.96,-0.18,0.21,0.18,-0.98,0,0.21,0.04,0.98,"(4.152,55.616)","(-6.634,57.606)","(-7.058,56.872)","(4.289,54.778)",,,169853,"(1.357,56.158)","(-3.846,57.115)","(-4.101,56.4)","(1.341,55.399)"
22257,AS16-P-5209,5209,AS16,P,63,4/72,1972-04-24 22:57:14.05,1972-4-24T22:57:14.05,8-5:3:14.69,1239.08,1293.3,465.23,1.18,-0.86,-0.71,1014.48,1547.14,-39.77,1.34,-0.87,-0.3,,,,,,,"(-1.23,57.57)","(57.57,-1.07)",1850.51,0.01,112.42,-12.78,0,169.64,0,0.08,0,0.08,0,12.78,0,-100.34,0,0,0,-0.72,-0.7,0.06,115.47,0.56,-0.68,-0.48,-0.17,0.47,-0.86,0.81,0.56,0.15,-0.96,-0.18,-0.22,0.18,-0.98,0,-0.22,-0.04,0.98,"(4.734,57.001)","(-6.676,59.093)","(-6.525,58.246)","(4.289,56.263)",,,169854,"(1.736,57.469)","(-3.733,58.47)","(-3.742,57.705)","(1.473,56.751)"
22258,AS16-P-5210,5210,AS16,P,63,4/72,1972-04-24 22:57:20.59,1972-4-24T22:57:20.59,8-5:3:21.23,1246.79,1287.65,460.57,1.18,-0.87,-0.71,1023.25,1541.39,-41.7,1.34,-0.88,-0.3,,,,,,,"(-1.29,55.62)","(55.62,-1.43)",1850.58,0.01,112.49,12.29,0,169.68,0,0.1,0,0.1,0,-12.29,0,-100.35,0,0,0,-0.37,-0.93,-0.01,115.31,0.85,-0.38,-0.38,-0.17,0.47,-0.86,0.5,0.8,0.33,-0.96,-0.18,0.21,0.18,-0.98,0,0.21,0.04,0.98,"(4.05,54.956)","(-6.759,56.932)","(-7.185,56.196)","(4.194,54.113)",,,169865,"(1.244,55.495)","(-3.97,56.446)","(-4.225,55.729)","(1.231,54.733)"
